flow,product,component,AlAndAlAlloys,CuAndCuAlloys,MaterialShadowWEEE,aggregateBinderMixedMaterials,bitumen,carbon,ceramicComposites,concrete,ferrousMetals,glass,glassAndCeramics,ironWroughtAndCast,non-ferrousMetals,oil4,otherFerrousAlloys,otherMetalsAndMetalAlloys,otherMinerals,otherOrUndefinedMaterials,otherOrganics,plasticComposites,plastics,polymerPA6GF30,polymerPPGF30,polymerPPTF20,polymerPPTF30,reinforcedPlastics,sand,steelAndSteelAlloys,undefinedAndMixedMaterials,wood,total
WEEE_generatedDedicated,WEEE_Cat3,cableWithConnector,,0.294544532478757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.294544532478757
WEEE_generatedDedicated,WEEE_Cat3,cables,,,,,,,,,,,,,,,,,,0.0429420911735852,,,,,,,,,,,,,0.0429420911735852
WEEE_generatedDedicated,WEEE_Cat3,cablewire,0.255544960921251,0.28017351709639,,,,,,,0.424846578225904,,,,,,,,,,,,0.337340271673335,,,,,,,,,,1.29790532791688
WEEE_generatedDedicated,WEEE_Cat3,capElectrolytic,,0.321905284939629,,,,,,,,,,,,,,,,,,,,,,,,,,,0.550570531856784,,0.872475816796413
WEEE_generatedDedicated,WEEE_Cat3,casingPlasticBased,0.354444147623436,0.481295471892394,,,,,,,0.404533274268343,,,,,,,,,,0.277393165848398,,0.459236013784152,0.386978950678737,0.0397715099701596,,0.189108827335124,,,,0.252652342671567,,2.8454137040723104
WEEE_generatedDedicated,WEEE_Cat3,casingSteelBased,,,,,,,,,0.0051133196348654,,,,,,,,,,,,,,,,,,,,,,0.0051133196348654
WEEE_generatedDedicated,WEEE_Cat3,casingUnspecified,0.565593093743074,0.47011913474367,,,,,,,0.541368645944847,0.466606762441727,,,,,,0.0760142850104339,,,,,0.0459220840886848,,,,,,,,0.0728275853690562,,2.2384515913414926
WEEE_generatedDedicated,WEEE_Cat3,compressor,,0.0936223475698796,,,,,,,,0.506691998473105,,,,,0.416826789765058,,,0.254562203777743,,,0.0014556714354918,,,,,,,0.432083215008466,,,1.7052422260297435
WEEE_generatedDedicated,WEEE_Cat3,displayCRT,0.162900941975591,,,,,,,,,0.452919386134651,,,,,,,,,,,,,,,,,,,,,0.615820328110242
WEEE_generatedDedicated,WEEE_Cat3,displayLCD,0.385159633161302,0.371212828243431,,,,,,,0.176853412747524,0.422685242487828,,,,,,,,,,,0.557654936234984,,,,,,,,0.238504188302143,,2.152070241177212
WEEE_generatedDedicated,WEEE_Cat3,displayOther,0.181462645579759,0.202008673963705,,,,,,,0.513854631001251,0.403413642835311,,,,,,0.138869099037845,,,,,0.479347014068627,,,,,,,,0.57113929287442,,2.490094999360918
WEEE_generatedDedicated,WEEE_Cat3,driveCDDInt,0.296949114897083,0.412431115921441,,,,,,,0.54962238412309,,,,,,,0.472145813977566,,,,,0.0548025485249267,,,,,,,,0.542820422554684,,2.3287713999987902
WEEE_generatedDedicated,WEEE_Cat3,driveFDD,0.393679381320318,,,,,,,,0.483697699428704,,,,,,,,,,,,,,,,,,,,,,0.877377080749022
WEEE_generatedDedicated,WEEE_Cat3,driveHDD,0.427500103068977,0.175806274404436,,,,,,,0.312026166597486,,,,,,,0.0070248491492248,,,,,0.501643548868132,,,,,,,,0.37098770940162,,1.7949886514898759
WEEE_generatedDedicated,WEEE_Cat3,driveUnspecified,,0.299067699394095,,,,,,,0.0283696514437496,,,,,,,,,,,,0.256409424606442,,,,,,,,0.206610304515566,,0.7904570799598527
WEEE_generatedDedicated,WEEE_Cat3,electricEngine,0.455761491577103,0.564782186810599,,,,0.270564210906646,,,0.54472473752455,,,,,,,,,,0.0548085172750301,,0.343579460875666,,,,,,,,,,2.234220604969594
WEEE_generatedDedicated,WEEE_Cat3,filterFoamBased,,,,,,,,,,,,,,,,,,,,,0.214817486644047,,,,,,,,,,0.214817486644047
WEEE_generatedDedicated,WEEE_Cat3,gear,,,,,,,,,,,,,,,,,,,,,0.387239264721156,,,,,,,,,,0.387239264721156
WEEE_generatedDedicated,WEEE_Cat3,heatingCoolingEEEairCondenser,,0.486433455985645,,,,,,,,,,,,,,,,0.305553842338633,,,0.348677158424163,,,,,,,0.569288241950144,,,1.7099526986985851
WEEE_generatedDedicated,WEEE_Cat3,heatingCoolingEEEfan,0.160586913610628,0.126195402049237,,,,,,,0.194386305419068,,,,,,,0.0328676766580332,,,,,0.177642152162617,,,,,,,0.494020052064347,0.576463266578262,,1.762161768542192
WEEE_generatedDedicated,WEEE_Cat3,heatingCoolingEEEheatSink,0.454107443007366,0.320780387628405,,,,,,,0.556598172164117,,,,,,,0.135726054845757,,,,,0.130702321084883,,,,,,,,0.538819423017577,,2.1367338017481052
WEEE_generatedDedicated,WEEE_Cat3,inductor,,0.544127431854477,,,,,,,0.014582687069151,,,,,,,,,,,,0.277922128870405,,,,,,,,,,0.836632247794033
WEEE_generatedDedicated,WEEE_Cat3,keyboard,0.0780232321080004,0.506364164548333,,,,,,,0.136673939229902,,,,,,,0.102284349684667,,,,,0.522999341783265,,,,,,,,0.218481476762549,,1.5648265041167164
WEEE_generatedDedicated,WEEE_Cat3,knob,0.449646036934105,,,,,,,,0.376495137167148,,,,,,,,,,,,0.362452038096478,,,,,,,,,,1.188593212197731
WEEE_generatedDedicated,WEEE_Cat3,lenseAssembly,0.0578730283090536,0.451470994197638,,,,,,,0.391200456003194,0.143618508613069,,,,,,,,,,,0.435019733167714,,,,,,,,0.0994332902300032,,1.5786160105206717
WEEE_generatedDedicated,WEEE_Cat3,lightingFlash,0.213587564041579,0.0277218493591503,,,,,,,0.288747661076747,0.0183214222865374,,,,,,,,,,,0.532686231706626,,,,,,,,0.111506095503725,,1.1925708239743646
WEEE_generatedDedicated,WEEE_Cat3,magnetPermanent,,,,,,,,,,,,,,,,,,0.373655345470067,,,,,,,,,,,,,0.373655345470067
WEEE_generatedDedicated,WEEE_Cat3,mainboardInclCPUgpu,0.304859422458534,0.115948733123146,,,,,,,0.11412482449165,,,,,,,0.225194175185033,,,,,0.237926885775876,,,,,,,,0.238891665110943,,1.236945706145182
WEEE_generatedDedicated,WEEE_Cat3,non-electricCoil,0.479098720719006,,,,,,,,0.240272195586663,,,,,,,,,,,,0.150736364805583,,,,,,,,,,0.870107281111252
WEEE_generatedDedicated,WEEE_Cat3,onOffSwitch,,0.517716080193815,,,,,,,,,,,,,,,,,,,0.502653295155524,,,,,,,,,,1.020369375349339
WEEE_generatedDedicated,WEEE_Cat3,otherElectricCompUnspecified,0.031166621359027,0.553389487580177,,,,,,,0.51293699756132,0.51747639098006,,,,,,0.0609360501606551,,0.244418139758374,,,0.579484362037754,,,,,,,,0.198553742497979,,2.698361791935346
WEEE_generatedDedicated,WEEE_Cat3,otherNonElectricCompUnspecified,0.195961599379192,0.473055990252715,,,,,,,0.373937123187039,,,,,,,,,,,,0.111560839225625,,,,,,,0.509480391636934,0.218719322583888,,1.8827152662653932
WEEE_generatedDedicated,WEEE_Cat3,passiveJunctionBox,,0.526120576281095,,,,,,,,,,,,,,,,0.197301110581418,,,0.13041429002002,,,,,,,,,,0.853835976882533
WEEE_generatedDedicated,WEEE_Cat3,pcbWEEECat,,,,,,,,,,,,,,,,,,,,,0.412918562966335,,,,,,,,,,0.412918562966335
WEEE_generatedDedicated,WEEE_Cat3,powerSupply,0.197288201541315,0.535810593684842,,,,,,,0.278432136446268,,,,,,,0.327006921329217,,,,,0.404245336312852,,,,,,,,0.558557580884046,,2.30134077019854
WEEE_generatedDedicated,WEEE_Cat3,pump,,,,,,,,,,,,0.484873343696805,,,,,,,,,,,,,,,,0.367312059828251,,,0.852185403525056
WEEE_generatedDedicated,WEEE_Cat3,refrigerant,,,,,,,,,,,,,,,,,,0.547908981797828,,,,,,,,,,,,,0.547908981797828
WEEE_generatedDedicated,WEEE_Cat3,remoteControl,0.312804056999886,0.0332240310505274,,,,,,,0.492090984034236,,,,,,,,,0.0206475494049339,,,0.164940991255367,,,,,,,,0.16034123092325,,1.1840488436682002
WEEE_generatedDedicated,WEEE_Cat3,rotor,,,,,,,,,0.395261888022422,,,,,,,,,,,,0.512312085904915,,,,,,,,,,0.907573973927337
WEEE_generatedDedicated,WEEE_Cat3,screw,,0.138129624073114,,,,,,,0.0769200745059299,,,,,,,,,,,,,,,,,,,,,,0.21504969857904388
WEEE_generatedDedicated,WEEE_Cat3,sensorUnspecified,,,,,,,,,0.546814486831673,,,,,,,,,,,,0.542919486841053,,,,,,,,,,1.0897339736727258
WEEE_generatedDedicated,WEEE_Cat3,shadowComponentWEEE,,0.186536816226395,,,0.319918066462519,,0.406764763845687,0.433750955140587,,0.0292101898936196,,0.379046100989935,,0.370345601784158,,0.31038682660384,,0.570607380334398,0.184409819361457,0.0437159623571026,0.0199906534506809,,,,,0.131810131501426,0.12476540113285,0.128453420979924,,,3.639712090064579
WEEE_generatedDedicated,WEEE_Cat3,speakerEEE2,0.0719495405742701,0.0281478531144141,,,,,,,0.498720577818766,,,,,,,0.326692312791702,,,,,0.537570933197028,,,,,,,,0.502982249826921,,1.9660634673231012
WEEE_generatedDedicated,WEEE_Cat3,transformator,,0.29041594547085,,,,,,,0.003729191485873,,,,,,,,,,,,,,,,,,,,,,0.29414513695672295
WEEE_generatedDedicated,WEEE_Cat3,transmission,0.233931024094008,,,,,,,,0.0803716032084458,,,,,,,,,,,,0.530314328734525,,,,,,,,,,0.8446169560369788
WEEE_generatedDedicated,WEEE_Cat3,transmitter,,0.492856572250265,,,,,,,0.0754270198318001,,,,,,,,,,,,0.523818073405622,,,,,,,,,,1.0921016654876872
WEEE_generatedDedicated,WEEE_Cat3,wheel,,,,,,,,,0.0782380656163913,,,,,,,,,,,,0.390124035086511,0.326119908379311,,0.494844827829271,0.109112884542483,,,,,,1.398439721453967
WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,0.569571726355019,0.455391554440486,0.0420974496400191,0.134404759056914,,,,,0.480315948718692,0.562820503380298,0.209409802736519,,0.0580212965321355,,,0.382949711908016,0.212395659645979,0.152893501569326,0.370148517557879,,0.234441575286309,,,,,,,,0.548219422686492,0.240585477109095,4.6536669066231795
WEEE_generatedDedicated,WEEE_Cat4a,ConductivitySensor,,0.524760569283664,,,,,,,0.115515623914553,,,,,,,,,,,,,,,,,,,,,,0.640276193198217
WEEE_generatedDedicated,WEEE_Cat4a,LidarSensor (&lt;15cm),0.42167732013524,0.482534877745966,,,,,,,0.210640201958307,0.546242080555465,,,,,,,,,,,0.489436738881961,,,,,,,,,,2.150531219276939
WEEE_generatedDedicated,WEEE_Cat4a,MagnetSensor,,0.533148453367553,,,,,,,0.598921709169439,,,,,,,,,,,,0.299175815252463,,,,,,,,,,1.431245977789455
WEEE_generatedDedicated,WEEE_Cat4a,PCBWEEECat,,,,,,,,,,,,,,,,,,0.245543869774193,,,,,,,,,,,,,0.245543869774193
WEEE_generatedDedicated,WEEE_Cat4a,PCBunspecified,,,,,,,,,0.172833014519995,,,,,,,,,,,,,,,,,,,,,,0.172833014519995
WEEE_generatedDedicated,WEEE_Cat4a,PVBacksheet,,,,,,,,,,,,,,,,,,,,0.213831036923278,0.222630203517812,,,,,,,,,,0.43646124044109
WEEE_generatedDedicated,WEEE_Cat4a,PVEncapsulationEVA,,,,,,,,,,,,,,,,,,,,,0.0207452399739105,,,,,,,,,,0.0207452399739105
WEEE_generatedDedicated,WEEE_Cat4a,PVFrameAl,,0.52952164312624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52952164312624
WEEE_generatedDedicated,WEEE_Cat4a,PVSolarGlass,,,,,,,,,,0.571093047492934,,,,,,,,,,,,,,,,,,,,,0.571093047492934
WEEE_generatedDedicated,WEEE_Cat4a,PVcellSi,,,,,,,,,,,,,,,,,,0.368921229283471,,,,,,,,,,,,,0.368921229283471
WEEE_generatedDedicated,WEEE_Cat4a,WEEEEvaporator,,0.454998102584303,,,,,,,,,,,,,,,,,,,,,,,,,,0.370589034314238,,,0.825587136898541
WEEE_generatedDedicated,WEEE_Cat4a,brush,0.515202973457681,,,,,,,,0.224029207076043,,,,,,,,,,,,0.142316500771105,,,,,,,,,,0.881548681304829
WEEE_generatedDedicated,WEEE_Cat4a,cableUnspecified,0.0246970906040609,0.019878353773457,,,,,,,0.52986773699757,,,,,,,,,,,,0.376178485644975,,,,,,,,,,0.9506216670200629
WEEE_generatedDedicated,WEEE_Cat4a,cableWPlug,0.559117964805269,,,,,,,,0.0799281961693129,,,,,,,,,,,,0.486198055110737,,,,,,,,,,1.1252442160853189
WEEE_generatedDedicated,WEEE_Cat4a,cableWithConnector,,0.321356737848055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.321356737848055
WEEE_generatedDedicated,WEEE_Cat4a,cables,,,,,,,,,,,,,,,,,,0.312916490028436,,,,,,,,,,,,,0.312916490028436
WEEE_generatedDedicated,WEEE_Cat4a,cablewire,0.408204967649363,0.145199942330987,,,,,,,0.184502254967698,,,,,,,,,,,,0.224887567719726,,,,,,,,,,0.9627947326677739
WEEE_generatedDedicated,WEEE_Cat4a,capElectrolytic,,0.12143635017795,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0112918804517371,,0.1327282306296871
WEEE_generatedDedicated,WEEE_Cat4a,casingPlasticBased,0.0408219344406957,0.257096072528997,,,,,,,0.121269494023475,,,,,,,,,,0.0512330781188169,,0.196961192622375,0.287886469253644,0.541585937358534,,0.229321662468786,,,,0.0327158837205886,,1.7588917245359121
WEEE_generatedDedicated,WEEE_Cat4a,casingSteelBased,,,,,,,,,0.0242202475340866,,,,,,,,,,,,,,,,,,,,,,0.0242202475340866
WEEE_generatedDedicated,WEEE_Cat4a,casingUnspecified,0.534222465544999,0.39348526836831,,,,,,,0.519764106822239,0.536777878327762,,,,,,0.150831262182996,,,,,0.0518076859565903,,,,,,,,0.0544255626399148,,2.241314229842811
WEEE_generatedDedicated,WEEE_Cat4a,compressor,,0.211390935238979,,,,,,,,0.359375963724619,,,,,0.50487707936365,,,0.0677482953155944,,,0.0750724865016608,,,,,,,0.116180450051011,,,1.3346452101955144
WEEE_generatedDedicated,WEEE_Cat4a,displayCRT,0.038746772340008,,,,,,,,,0.157827832179474,,,,,,,,,,,,,,,,,,,,,0.196574604519482
WEEE_generatedDedicated,WEEE_Cat4a,displayLCD,0.205397290160465,0.0369101719254008,,,,,,,0.476403639232776,0.206274948172137,,,,,,,,,,,0.195779984690914,,,,,,,,0.366764154867457,,1.4875301890491497
WEEE_generatedDedicated,WEEE_Cat4a,displayOther,0.139842984706852,0.251496449758569,,,,,,,0.513607357223481,0.536354221715647,,,,,,0.0061323918329927,,,,,0.0633100576106032,,,,,,,,0.431832926193112,,1.9425763890412568
WEEE_generatedDedicated,WEEE_Cat4a,driveCDDInt,0.403559026052702,0.228382410386054,,,,,,,0.404351256583114,,,,,,,0.0695036052760109,,,,,0.44009533088106,,,,,,,,0.470148499373068,,2.0160401285520093
WEEE_generatedDedicated,WEEE_Cat4a,driveFDD,0.50374728007947,,,,,,,,0.179091787590169,,,,,,,,,,,,,,,,,,,,,,0.682839067669639
WEEE_generatedDedicated,WEEE_Cat4a,driveHDD,0.499131314377174,0.40129583758536,,,,,,,0.45910464922941,,,,,,,0.529539854496712,,,,,0.080816266929124,,,,,,,,0.0550540681551273,,2.0249419907729074
WEEE_generatedDedicated,WEEE_Cat4a,driveUnspecified,,0.399400846731666,,,,,,,0.365713120797432,,,,,,,,,,,,0.444417517294957,,,,,,,,0.384936222439699,,1.594467707263754
WEEE_generatedDedicated,WEEE_Cat4a,electricEngine,0.0378765130059367,0.425010154967275,,,,0.442272616902768,,,0.380710558351297,,,,,,,,,,0.493620202795458,,0.563556389292424,,,,,,,,,,2.3430464353151588
WEEE_generatedDedicated,WEEE_Cat4a,filterFoamBased,,,,,,,,,,,,,,,,,,,,,0.215156819262523,,,,,,,,,,0.215156819262523
WEEE_generatedDedicated,WEEE_Cat4a,gear,,,,,,,,,,,,,,,,,,,,,0.0381711905820275,,,,,,,,,,0.0381711905820275
WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEairCondenser,,0.300142763136396,,,,,,,,,,,,,,,,0.392212963962497,,,0.362145669752785,,,,,,,0.463857369941328,,,1.5183587667930059
WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEfan,0.485221745433387,0.511906599783933,,,,,,,0.552573709270442,,,,,,,0.0990578559999004,,,,,0.125723891893234,,,,,,,0.335804664892255,0.223558004354033,,2.3338464716271843
WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEheatSink,0.491222988538382,0.102387645381029,,,,,,,0.307008406592515,,,,,,,0.0168757058463822,,,,,0.206224871595681,,,,,,,,0.291774148947197,,1.4154937669011862
WEEE_generatedDedicated,WEEE_Cat4a,inductor,,0.238351515115272,,,,,,,0.0845660451832441,,,,,,,,,,,,0.101076917814763,,,,,,,,,,0.42399447811327906
WEEE_generatedDedicated,WEEE_Cat4a,keyboard,0.208749389251305,0.141572621573923,,,,,,,0.371777332029307,,,,,,,0.516493616384893,,,,,0.0792094609783412,,,,,,,,0.427178630464361,,1.7449810506821302
WEEE_generatedDedicated,WEEE_Cat4a,knob,0.524081607656397,,,,,,,,0.586538096033427,,,,,,,,,,,,0.334899661630237,,,,,,,,,,1.4455193653200609
WEEE_generatedDedicated,WEEE_Cat4a,lenseAssembly,0.363021475925186,0.359703296951857,,,,,,,0.242492546728647,0.381205567127525,,,,,,,,,,,0.492174331758366,,,,,,,,0.327105605866186,,2.165702824357767
WEEE_generatedDedicated,WEEE_Cat4a,lightingFlash,0.578211238771237,0.525093598702568,,,,,,,0.124224579049395,0.368238786477164,,,,,,,,,,,0.0255254017995518,,,,,,,,0.0515934233947863,,1.6728870281947024
WEEE_generatedDedicated,WEEE_Cat4a,magnetPermanent,,,,,,,,,,,,,,,,,,0.0801818968232238,,,,,,,,,,,,,0.0801818968232238
WEEE_generatedDedicated,WEEE_Cat4a,mainboardInclCPUgpu,0.580197964028348,0.303595453413652,,,,,,,0.187438255684433,,,,,,,0.295034184844968,,,,,0.247503566562462,,,,,,,,0.467046780980945,,2.0808162055148083
WEEE_generatedDedicated,WEEE_Cat4a,non-electricCoil,0.0695307272636474,,,,,,,,0.527949545780949,,,,,,,,,,,,0.507873016151912,,,,,,,,,,1.1053532891965085
WEEE_generatedDedicated,WEEE_Cat4a,onOffSwitch,,0.362125511623801,,,,,,,,,,,,,,,,,,,0.398223816285862,,,,,,,,,,0.760349327909663
WEEE_generatedDedicated,WEEE_Cat4a,otherElectricCompUnspecified,0.288196082851977,0.305910891480152,,,,,,,0.317301744583354,0.0832146267844627,,,,,,0.07715292091819,,0.222597047284759,,,0.159089337865126,,,,,,,,0.005869253738264,,1.4593319055062846
WEEE_generatedDedicated,WEEE_Cat4a,otherNonElectricCompUnspecified,0.499493994414955,0.377279788622097,,,,,,,0.204001982814721,,,,,,,,,,,,0.425044651756251,,,,,,,0.498538977054783,0.099193665628811,,2.103553060291618
WEEE_generatedDedicated,WEEE_Cat4a,passiveJunctionBox,,0.361552316981216,,,,,,,,,,,,,,,,0.529497846392537,,,0.275000706702577,,,,,,,,,,1.1660508700763301
WEEE_generatedDedicated,WEEE_Cat4a,pcbWEEECat,,,,,,,,,,,,,,,,,,,,,0.146510630194626,,,,,,,,,,0.146510630194626
WEEE_generatedDedicated,WEEE_Cat4a,powerSupply,0.513292379834242,0.539010223676727,,,,,,,0.171636820591095,,,,,,,0.216872612133615,,,,,0.0434046427687681,,,,,,,,0.397230916761628,,1.881447595766075
WEEE_generatedDedicated,WEEE_Cat4a,pump,,,,,,,,,,,,0.560594187114648,,,,,,,,,,,,,,,,0.0795447727541662,,,0.6401389598688142
WEEE_generatedDedicated,WEEE_Cat4a,refrigerant,,,,,,,,,,,,,,,,,,0.0143466924623101,,,,,,,,,,,,,0.0143466924623101
WEEE_generatedDedicated,WEEE_Cat4a,remoteControl,0.332833554124859,0.582351854941202,,,,,,,0.296661715839312,,,,,,,,,0.158263279676126,,,0.204116760452806,,,,,,,,0.242045525598945,,1.8162726906332498
WEEE_generatedDedicated,WEEE_Cat4a,rotor,,,,,,,,,0.458561357078043,,,,,,,,,,,,0.271344795871976,,,,,,,,,,0.729906152950019
WEEE_generatedDedicated,WEEE_Cat4a,screw,,0.369631497473526,,,,,,,0.589164496214155,,,,,,,,,,,,,,,,,,,,,,0.9587959936876811
WEEE_generatedDedicated,WEEE_Cat4a,sensorUnspecified,,,,,,,,,0.0060235055331955,,,,,,,,,,,,0.130727667704962,,,,,,,,,,0.1367511732381575
WEEE_generatedDedicated,WEEE_Cat4a,shadowComponentWEEE,,0.185859412514947,,,0.556354764662379,,0.460605058858847,0.157150671259619,,0.435344335030891,,0.24714782565122,,0.105279912765326,,0.306333960547943,,0.13751227503253,0.127850359081929,0.312047678836888,0.218710379395739,,,,,0.305508667670975,0.272287686172372,0.0918253871024695,,,3.9198183745840747
WEEE_generatedDedicated,WEEE_Cat4a,speakerEEE2,0.3968317801308,0.332591709449677,,,,,,,0.131429346594332,,,,,,,0.51337354584622,,,,,0.293691741964936,,,,,,,,0.0976480442689252,,1.76556616825489
WEEE_generatedDedicated,WEEE_Cat4a,transformator,,0.441716807195174,,,,,,,0.174556388012259,,,,,,,,,,,,,,,,,,,,,,0.616273195207433
WEEE_generatedDedicated,WEEE_Cat4a,transmission,0.130999984751947,,,,,,,,0.229151996908051,,,,,,,,,,,,0.597221081653993,,,,,,,,,,0.957373063313991
WEEE_generatedDedicated,WEEE_Cat4a,transmitter,,0.302098238433191,,,,,,,0.323800443191037,,,,,,,,,,,,0.483781446264546,,,,,,,,,,1.109680127888774
WEEE_generatedDedicated,WEEE_Cat4a,wheel,,,,,,,,,0.15247050180307,,,,,,,,,,,,0.511713716718653,0.134805102376548,,0.0287288767324741,0.576457745104404,,,,,,1.404175942735149
WEEE_generatedDedicated,WEEE_Cat4b,ComponentShadowWEEE,0.0920016272413475,0.145827919446597,0.108520182539568,0.59611958545307,,,,,0.0256762831335359,0.16198475461616,0.135519266794197,,0.595402902358977,,,0.312970583202693,0.598381775479989,0.490079266772065,0.117512020900122,,0.160898408761892,,,,,,,,0.0417500003640942,0.0991479257101174,3.6817925027744245
WEEE_generatedDedicated,WEEE_Cat4b,ConductivitySensor,,0.5663497052558,,,,,,,0.283136726384928,,,,,,,,,,,,,,,,,,,,,,0.849486431640728
WEEE_generatedDedicated,WEEE_Cat4b,LidarSensor (&lt;15cm),0.444196073073338,0.49193622517549,,,,,,,0.353035045096772,0.0988063832571656,,,,,,,,,,,0.0832376914876711,,,,,,,,,,1.4712114180904368
WEEE_generatedDedicated,WEEE_Cat4b,MagnetSensor,,0.271334099398189,,,,,,,0.392258851998163,,,,,,,,,,,,0.047697868739552,,,,,,,,,,0.711290820135904
WEEE_generatedDedicated,WEEE_Cat4b,PCBWEEECat,,,,,,,,,,,,,,,,,,0.167291111571634,,,,,,,,,,,,,0.167291111571634
WEEE_generatedDedicated,WEEE_Cat4b,PCBunspecified,,,,,,,,,0.521458379975859,,,,,,,,,,,,,,,,,,,,,,0.521458379975859
WEEE_generatedDedicated,WEEE_Cat4b,PVBacksheet,,,,,,,,,,,,,,,,,,,,0.364775560051297,0.200003933821564,,,,,,,,,,0.564779493872861
WEEE_generatedDedicated,WEEE_Cat4b,PVEncapsulationEVA,,,,,,,,,,,,,,,,,,,,,0.332871834044056,,,,,,,,,,0.332871834044056
WEEE_generatedDedicated,WEEE_Cat4b,PVFrameAl,,0.338822230803051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.338822230803051
WEEE_generatedDedicated,WEEE_Cat4b,PVSolarGlass,,,,,,,,,,0.335746509872032,,,,,,,,,,,,,,,,,,,,,0.335746509872032
WEEE_generatedDedicated,WEEE_Cat4b,PVcellSi,,,,,,,,,,,,,,,,,,0.240559420533968,,,,,,,,,,,,,0.240559420533968
WEEE_generatedDedicated,WEEE_Cat4b,WEEEEvaporator,,0.566442345441199,,,,,,,,,,,,,,,,,,,,,,,,,,0.572220084750735,,,1.1386624301919341
WEEE_generatedDedicated,WEEE_Cat4b,brush,0.18938266003503,,,,,,,,0.38385300032279,,,,,,,,,,,,0.579790703172946,,,,,,,,,,1.153026363530766
WEEE_generatedDedicated,WEEE_Cat4b,cableUnspecified,0.469685717400973,0.0788487519136829,,,,,,,0.0353292013486961,,,,,,,,,,,,0.288682229141647,,,,,,,,,,0.872545899804999
WEEE_generatedDedicated,WEEE_Cat4b,cableWPlug,0.298951916767054,,,,,,,,0.409006045707305,,,,,,,,,,,,0.394604773621743,,,,,,,,,,1.1025627360961021
WEEE_generatedDedicated,WEEE_Cat4b,cableWithConnector,,0.367340539697619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.367340539697619
WEEE_generatedDedicated,WEEE_Cat4b,cables,,,,,,,,,,,,,,,,,,0.271244614014671,,,,,,,,,,,,,0.271244614014671
WEEE_generatedDedicated,WEEE_Cat4b,cablewire,0.292167693109376,0.342683745751824,,,,,,,0.0405449787770717,,,,,,,,,,,,0.415786113758913,,,,,,,,,,1.0911825313971846
WEEE_generatedDedicated,WEEE_Cat4b,capElectrolytic,,0.320117780058366,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125472430394852,,0.445590210453218
WEEE_generatedDedicated,WEEE_Cat4b,casingPlasticBased,0.0114873887081758,0.378893625886695,,,,,,,0.0807836066975277,,,,,,,,,,0.297424913918471,,0.551090810808512,0.458039198149435,0.448532544964703,,0.382592883595252,,,,0.0047077053511782,,2.6135526780799494
WEEE_generatedDedicated,WEEE_Cat4b,casingSteelBased,,,,,,,,,0.412382053633846,,,,,,,,,,,,,,,,,,,,,,0.412382053633846
WEEE_generatedDedicated,WEEE_Cat4b,casingUnspecified,0.514161565478541,0.185269650482305,,,,,,,0.43475778616444,0.0386657368914468,,,,,,0.561173252829598,,,,,0.308017732601773,,,,,,,,0.597130968039596,,2.6391766924876996
WEEE_generatedDedicated,WEEE_Cat4b,compressor,,0.271131815069916,,,,,,,,0.534697584066284,,,,,0.094027707927341,,,0.189884373112412,,,0.0598336760969081,,,,,,,0.29134196904351,,,1.440917125316371
WEEE_generatedDedicated,WEEE_Cat4b,displayCRT,0.0824510054650308,,,,,,,,,0.0443686133508169,,,,,,,,,,,,,,,,,,,,,0.1268196188158477
WEEE_generatedDedicated,WEEE_Cat4b,displayLCD,0.286918350997891,0.565630721659158,,,,,,,0.503541498212314,0.468028237907079,,,,,,,,,,,0.213035737391299,,,,,,,,0.523387743812406,,2.5605422899801464
WEEE_generatedDedicated,WEEE_Cat4b,displayOther,0.15148333304167,0.421745567219764,,,,,,,0.307541550024364,0.298500743406348,,,,,,0.134542736481265,,,,,0.0576097721404643,,,,,,,,0.11535473893538,,1.4867784412492553
WEEE_generatedDedicated,WEEE_Cat4b,driveCDDInt,0.248545810952489,0.294908676863172,,,,,,,0.0910526822731841,,,,,,,0.396676169949347,,,,,0.583723418899034,,,,,,,,0.279184284725046,,1.894091043662272
WEEE_generatedDedicated,WEEE_Cat4b,driveFDD,0.0283839098756653,,,,,,,,0.555753665677129,,,,,,,,,,,,,,,,,,,,,,0.5841375755527943
WEEE_generatedDedicated,WEEE_Cat4b,driveHDD,0.478716274652665,0.172932319184016,,,,,,,0.20016328326237,,,,,,,0.481484346097566,,,,,0.55228895850828,,,,,,,,0.0829100903329433,,1.9684952720378401
WEEE_generatedDedicated,WEEE_Cat4b,driveUnspecified,,0.128826942186154,,,,,,,0.221994055081117,,,,,,,,,,,,0.488880295742064,,,,,,,,0.243656023649329,,1.083357316658664
