flow,product,component,material,Ag,Al,As,Bi,Ca,Cl,Cu,Dy,Ga,Mn,Mo,O,Pd,Sc,Sm,Sr,Zr,total
WEEE_generatedDedicated,WEEE_Cat2,heatingCoolingEEEheatSink,CuAndCuAlloys,0.160352505599302,,,,,,,0.111165001241563,,,,,,,,,0.0756048928075153,0.3471223996483803
WEEE_generatedDedicated,WEEE_Cat2,heatingCoolingEEEheatSink,ferrousMetals,0.582145864302512,,,,,,0.451092586622574,,0.353406021173584,,0.345756819418863,0.111033451750895,,,0.498759228743249,,,2.3421939720116773
WEEE_generatedDedicated,WEEE_Cat2,heatingCoolingEEEheatSink,otherMetalsAndMetalAlloys,0.546272174016475,0.0913334092407057,,,,,,0.114395331392468,,,,,,,,,,0.7520009146496487
WEEE_generatedDedicated,WEEE_Cat2,heatingCoolingEEEheatSink,plastics,0.0375610324765014,,,,,,,,,,,,,,,,,0.0375610324765014
WEEE_generatedDedicated,WEEE_Cat2,heatingCoolingEEEheatSink,undefinedAndMixedMaterials,0.372200193325573,,,,,,,,,,,,,,,,,0.372200193325573
WEEE_generatedDedicated,WEEE_Cat2,inductor,CuAndCuAlloys,0.513089164890874,,,,,,,0.374102108919049,,,,,,,,,0.592308867152605,1.4795001409625281
WEEE_generatedDedicated,WEEE_Cat2,inductor,ferrousMetals,0.564828531873453,,,,,,0.143782430842776,,0.414613870227165,,0.577373485398504,0.344784653291576,,,0.341592319378899,,,2.386975291012373
WEEE_generatedDedicated,WEEE_Cat2,inductor,plastics,0.0817645070370959,,,,,,,,,,,,,,,,,0.0817645070370959
WEEE_generatedDedicated,WEEE_Cat2,keyboard,AlAndAlAlloys,0.0922996488189181,,0.573462548280515,,,,0.529037302071557,,0.0658229300942407,0.492800041854238,0.284413532208454,,,,0.250955374380646,,,2.288791377708569
WEEE_generatedDedicated,WEEE_Cat2,keyboard,CuAndCuAlloys,0.402580076112714,,,,,,,0.159640822393775,,,,,,,,,0.407439325925222,0.969660224431711
WEEE_generatedDedicated,WEEE_Cat2,keyboard,ferrousMetals,0.276651805461422,,,,,,0.576885711498875,,0.0010955960975138,,0.147801194991203,0.230810719749341,,,0.225644725222912,,,1.4588897530212668
WEEE_generatedDedicated,WEEE_Cat2,keyboard,otherMetalsAndMetalAlloys,0.489915533684256,0.24810558671986,,,,,,0.327743419659401,,,,,,,,,,1.0657645400635172
WEEE_generatedDedicated,WEEE_Cat2,keyboard,plastics,0.0454961542770464,,,,,,,,,,,,,,,,,0.0454961542770464
WEEE_generatedDedicated,WEEE_Cat2,keyboard,undefinedAndMixedMaterials,0.451268804569636,,,,,,,,,,,,,,,,,0.451268804569636
WEEE_generatedDedicated,WEEE_Cat2,knob,AlAndAlAlloys,0.56915658459468,,0.468981646424678,,,,0.320146622040673,,0.113277735834747,0.0405092835344797,0.0475656718207461,,,,0.135227004181919,,,1.6948645484319227
WEEE_generatedDedicated,WEEE_Cat2,knob,ferrousMetals,0.166331683639129,,,,0.169294451718245,,,,0.165028052390764,,0.390801847995558,,,,0.473713537783505,,,1.365169573527201
WEEE_generatedDedicated,WEEE_Cat2,knob,plastics,0.328253260494151,,,,,,,,,,,,,,,,,0.328253260494151
WEEE_generatedDedicated,WEEE_Cat2,lenseAssembly,AlAndAlAlloys,0.591721954904124,,0.371032421894372,,,,0.137508747391835,,0.493453211002918,0.100560864096534,0.11390353421207,,,,0.468198080640193,,,2.276378814142046
WEEE_generatedDedicated,WEEE_Cat2,lenseAssembly,CuAndCuAlloys,0.196245117053431,,,,,,,0.498791124042686,,,,,,,,,0.0207511196545108,0.7157873607506279
WEEE_generatedDedicated,WEEE_Cat2,lenseAssembly,ferrousMetals,0.0528104648433806,,,,,,0.325406961126389,,0.226895562922317,,0.10300780227442,0.503958046956691,,,0.537694694570503,,,1.7497735326937005
WEEE_generatedDedicated,WEEE_Cat2,lenseAssembly,glass,0.423427381856824,,,,,,,,,,,,0.0401518054704956,0.425290015721828,,,0.130636981935454,1.0195061849846017
WEEE_generatedDedicated,WEEE_Cat2,lenseAssembly,plastics,0.321369899732217,,,,,,,,,,,,,,,,,0.321369899732217
WEEE_generatedDedicated,WEEE_Cat2,lenseAssembly,undefinedAndMixedMaterials,0.148978642095958,,,,,,,,,,,,,,,,,0.148978642095958
WEEE_generatedDedicated,WEEE_Cat2,lightingFlash,AlAndAlAlloys,0.269253675749951,,0.217989553885895,,,,0.35042931470098,,0.0554593208144949,0.550457572043918,0.226952209560514,,,,0.214689883607477,,,1.8852315303632299
WEEE_generatedDedicated,WEEE_Cat2,lightingFlash,CuAndCuAlloys,0.587877706532834,,,,,,,0.018835543630432,,,,,,,,,0.10260580149921,0.7093190516624761
WEEE_generatedDedicated,WEEE_Cat2,lightingFlash,ferrousMetals,0.543786358313786,,,,,,0.374710691086162,,0.572435876688876,,0.542191553994084,0.238598348519564,,,0.536841680373738,,,2.80856450897621
WEEE_generatedDedicated,WEEE_Cat2,lightingFlash,glass,0.381778404423748,,,,,,,,,,,,0.594506734293286,0.434886444321654,,,0.351615853932539,1.762787436971227
WEEE_generatedDedicated,WEEE_Cat2,lightingFlash,plastics,0.392666639972478,,,,,,,,,,,,,,,,,0.392666639972478
WEEE_generatedDedicated,WEEE_Cat2,lightingFlash,undefinedAndMixedMaterials,0.051376527597159,,,,,,,,,,,,,,,,,0.051376527597159
WEEE_generatedDedicated,WEEE_Cat2,magnetPermanent,otherOrUndefinedMaterials,0.092279132313222,,,,,,,,,,,,,,,,,0.092279132313222
WEEE_generatedDedicated,WEEE_Cat2,mainboardInclCPUgpu,AlAndAlAlloys,0.51977724743189,,0.121147472653097,,,,0.39518765098437,,0.487357993896602,0.291810888795212,0.442987684884027,,,,0.167929056113372,,,2.42619799475857
WEEE_generatedDedicated,WEEE_Cat2,mainboardInclCPUgpu,CuAndCuAlloys,0.0492968799432675,,,,,,,0.426551159582128,,,,,,,,,0.415105560014929,0.8909535995403245
WEEE_generatedDedicated,WEEE_Cat2,mainboardInclCPUgpu,ferrousMetals,0.107278762180814,,,,,,0.134228703446189,,0.490055905250026,,0.454954573590159,0.344198765726139,,,0.24009000061149,,,1.7708067108048169
WEEE_generatedDedicated,WEEE_Cat2,mainboardInclCPUgpu,otherMetalsAndMetalAlloys,0.0754245958901599,0.0417021622863379,,,,,,0.406439425988854,,,,,,,,,,0.5235661841653518
WEEE_generatedDedicated,WEEE_Cat2,mainboardInclCPUgpu,plastics,0.147810916113353,,,,,,,,,,,,,,,,,0.147810916113353
WEEE_generatedDedicated,WEEE_Cat2,mainboardInclCPUgpu,undefinedAndMixedMaterials,0.525268473628943,,,,,,,,,,,,,,,,,0.525268473628943
WEEE_generatedDedicated,WEEE_Cat2,non-electricCoil,AlAndAlAlloys,0.0204103486524381,,0.371580546665617,,,,0.0197698465220756,,0.530674872704697,0.0002192079178736,0.526485553708779,,,,0.422189896076651,,,1.8913302722481313
WEEE_generatedDedicated,WEEE_Cat2,non-electricCoil,ferrousMetals,0.20042198516764,,,,0.0314988413911858,,,,0.460174389523525,,0.393968359141836,,,,0.164874616952534,,,1.2509381921767209
WEEE_generatedDedicated,WEEE_Cat2,non-electricCoil,plastics,0.15730085432157,,,,,,,,,,,,,,,,,0.15730085432157
WEEE_generatedDedicated,WEEE_Cat2,onOffSwitch,CuAndCuAlloys,0.361482531474613,,,,,,,0.19241183076069,,,,,,,,,0.236560167519736,0.7904545297550389
WEEE_generatedDedicated,WEEE_Cat2,onOffSwitch,plastics,0.203681753138945,,,,,,,,,,,,,,,,,0.203681753138945
WEEE_generatedDedicated,WEEE_Cat2,otherElectricCompUnspecified,AlAndAlAlloys,0.043723314409487,,0.394978844801228,,,,0.331880860165903,,0.430016958891151,0.140320734826199,0.310727153360989,,,,0.521073919269119,,,2.1727217857240757
WEEE_generatedDedicated,WEEE_Cat2,otherElectricCompUnspecified,CuAndCuAlloys,0.544107672261911,,,,,,,0.177548424896874,,,,,,,,,0.567950937210629,1.2896070343694142
WEEE_generatedDedicated,WEEE_Cat2,otherElectricCompUnspecified,ferrousMetals,0.556989053533653,,,,,,0.378240633655663,,0.296182620424844,,0.0951395217082883,0.41671938883013,,,0.140003823062976,,,1.8832750412155543
WEEE_generatedDedicated,WEEE_Cat2,otherElectricCompUnspecified,glass,0.466215854585121,,,,,,,,,,,,0.540961027304243,0.351403593790804,,,0.369406375308784,1.727986850988952
WEEE_generatedDedicated,WEEE_Cat2,otherElectricCompUnspecified,otherMetalsAndMetalAlloys,0.119622393158027,0.243537217972541,,,,,,0.020860243821498,,,,,,,,,,0.384019854952066
WEEE_generatedDedicated,WEEE_Cat2,otherElectricCompUnspecified,otherOrUndefinedMaterials,0.267657019150615,,,,,,,,,,,,,,,,,0.267657019150615
WEEE_generatedDedicated,WEEE_Cat2,otherElectricCompUnspecified,plastics,0.357904245344206,,,,,,,,,,,,,,,,,0.357904245344206
WEEE_generatedDedicated,WEEE_Cat2,otherElectricCompUnspecified,undefinedAndMixedMaterials,0.419270206274162,,,,,,,,,,,,,,,,,0.419270206274162
WEEE_generatedDedicated,WEEE_Cat2,otherNonElectricCompUnspecified,AlAndAlAlloys,0.0801956781893228,,0.154796607400861,,,,0.420031597300508,,0.140427112216027,0.362654011028433,0.452827210705482,,,,0.332666216062653,,,1.943598432903287
WEEE_generatedDedicated,WEEE_Cat2,otherNonElectricCompUnspecified,CuAndCuAlloys,0.181108363244664,,0.262237736888517,,,,0.43232769783814,0.403409174778035,0.0003980284831102,0.373208655048498,0.148510447681706,,,,0.431292064471213,,0.0554110432548457,2.2879032116887292
WEEE_generatedDedicated,WEEE_Cat2,otherNonElectricCompUnspecified,ferrousMetals,0.155166249353051,,,,0.250907826303111,,0.18308076843218,,0.0059995477441465,,0.0807630878921231,0.46381217211526,,,0.510442869253507,,,1.6501725210933786
WEEE_generatedDedicated,WEEE_Cat2,otherNonElectricCompUnspecified,plastics,0.0806630412615564,,,,,,,,,,,,,,,,,0.0806630412615564
WEEE_generatedDedicated,WEEE_Cat2,otherNonElectricCompUnspecified,steelAndSteelAlloys,0.483214213257056,,,,,,0.203468919537334,,0.525271109611406,,0.363488941605588,0.255916769521736,,,0.116237219708234,,,1.947597173241354
WEEE_generatedDedicated,WEEE_Cat2,otherNonElectricCompUnspecified,undefinedAndMixedMaterials,0.249930900116923,,,,,,,,,,,,,,,,,0.249930900116923
WEEE_generatedDedicated,WEEE_Cat2,passiveJunctionBox,CuAndCuAlloys,0.0845421331073069,,,,,,,0.0041705539164967,,,,,,,,0.537012726416559,0.546934534338676,1.1726599477790385
WEEE_generatedDedicated,WEEE_Cat2,passiveJunctionBox,otherOrUndefinedMaterials,0.0254460601457842,,,,,,,,,,,,,,,,,0.0254460601457842
WEEE_generatedDedicated,WEEE_Cat2,passiveJunctionBox,plastics,0.553181122613221,,,,,,,,,,,,,,,,,0.553181122613221
WEEE_generatedDedicated,WEEE_Cat2,pcbWEEECat,plastics,0.0755439595675149,,,,,,,,,,,,,,,,,0.0755439595675149
WEEE_generatedDedicated,WEEE_Cat2,powerSupply,AlAndAlAlloys,0.306738007753835,,0.401951920077511,,,,0.461800153866216,,0.0900042652970606,0.583629556952062,0.379645145412367,,,,0.474238064741233,,,2.6980071141002844
WEEE_generatedDedicated,WEEE_Cat2,powerSupply,CuAndCuAlloys,0.3283459586302,,,,,,,0.513787415832258,,,,,,,,,0.54377804485498,1.385911419317438
WEEE_generatedDedicated,WEEE_Cat2,powerSupply,ferrousMetals,0.0453212997280403,,,,,,0.227644539151495,,0.232649733976881,,0.26727303377014,0.0860721419331379,,,0.195222712750594,,,1.0541834613102883
WEEE_generatedDedicated,WEEE_Cat2,powerSupply,otherMetalsAndMetalAlloys,0.576916474822292,0.574168912638782,,,,,,0.562202489513638,,,,,,,,,,1.7132878769747122
WEEE_generatedDedicated,WEEE_Cat2,powerSupply,plastics,0.505287295036202,,,,,,,,,,,,,,,,,0.505287295036202
WEEE_generatedDedicated,WEEE_Cat2,powerSupply,undefinedAndMixedMaterials,0.449530297745418,,,,,,,,,,,,,,,,,0.449530297745418
WEEE_generatedDedicated,WEEE_Cat2,pump,ironWroughtAndCast,0.379568865718145,,,,0.090338365455073,,,,0.189503075727725,,0.01682589023635,,,,0.488759410646622,,,1.164995607783915
WEEE_generatedDedicated,WEEE_Cat2,pump,steelAndSteelAlloys,0.581374188095849,,,,,,0.112681011038081,,0.312678113893115,,0.357086306890142,0.594970795129874,,,0.235858562381713,,,2.194648977428774
WEEE_generatedDedicated,WEEE_Cat2,refrigerant,otherOrUndefinedMaterials,0.398578423673671,,,,,,,,,,,,,,,,,0.398578423673671
WEEE_generatedDedicated,WEEE_Cat2,remoteControl,AlAndAlAlloys,0.379789560272554,,0.461168060476888,,,,0.0886023306712167,,0.398398834192954,0.364964187143392,0.555826391465906,,,,0.560892353686188,,,2.809641717909099
WEEE_generatedDedicated,WEEE_Cat2,remoteControl,CuAndCuAlloys,0.329496495769059,,,,,,,0.097893124036597,,,,,,,,,0.491170881408602,0.9185605012142579
WEEE_generatedDedicated,WEEE_Cat2,remoteControl,ferrousMetals,0.348299173213287,,,,,,0.583151939291433,,0.412920823606035,,0.132071347620082,0.24847182388893,,,0.0516429935494919,,,1.7765581011692588
WEEE_generatedDedicated,WEEE_Cat2,remoteControl,otherOrUndefinedMaterials,0.347291962775885,,,,,,,,,,,,,,,,,0.347291962775885
WEEE_generatedDedicated,WEEE_Cat2,remoteControl,plastics,0.374088958643431,,,,,,,,,,,,,,,,,0.374088958643431
WEEE_generatedDedicated,WEEE_Cat2,remoteControl,undefinedAndMixedMaterials,0.0380969915849748,,,,,,,,,,,,,,,,,0.0380969915849748
WEEE_generatedDedicated,WEEE_Cat2,rotor,ferrousMetals,0.0347493462514443,,,,,,0.361085692684883,,0.542974581861784,,0.517653119985704,0.214117852217233,,,0.452197128269384,,,2.1227777212704324
WEEE_generatedDedicated,WEEE_Cat2,rotor,plastics,0.193938018348608,,,,,,,,,,,,,,,,,0.193938018348608
WEEE_generatedDedicated,WEEE_Cat2,screw,CuAndCuAlloys,0.0866708999914967,,,,,,,0.129803581133982,,,,,,,,,0.585194321429138,0.8016688025546166
WEEE_generatedDedicated,WEEE_Cat2,screw,ferrousMetals,0.136732449682734,,,,0.157003651265667,,,,0.377181955651931,,0.509390155814829,,,,0.24524273635059,,,1.425550948765751
WEEE_generatedDedicated,WEEE_Cat2,shadowComponentWEEE,CuAndCuAlloys,0.134424051364394,,0.279251576773018,,,,0.535770920512709,0.176792248325203,0.578872965336462,0.194948353842512,0.383778014753083,,,,0.0520516141785288,0.545493745790905,0.221623891205173,3.103007382081988
WEEE_generatedDedicated,WEEE_Cat2,shadowComponentWEEE,bitumen,0.207958892421579,,,,,,,,,,,,,,,,,0.207958892421579
WEEE_generatedDedicated,WEEE_Cat2,shadowComponentWEEE,ceramicComposites,0.148125700724198,,,,,,,,,,,,,,,,,0.148125700724198
WEEE_generatedDedicated,WEEE_Cat2,shadowComponentWEEE,concrete,0.450484555053543,,,,,,,,,,,,,,,,,0.450484555053543
WEEE_generatedDedicated,WEEE_Cat2,shadowComponentWEEE,glass,0.401701448542051,,,,,,,,,,,,0.332546235337863,0.423585404201918,,,0.429331098524941,1.587164186606773
WEEE_generatedDedicated,WEEE_Cat2,shadowComponentWEEE,ironWroughtAndCast,0.392117003796549,,,,0.0924378629651926,,,,0.521413107209366,,0.295737961336401,,,,0.10320300067869,,,1.4049089359861986
WEEE_generatedDedicated,WEEE_Cat2,shadowComponentWEEE,oil4,0.58112413669504,,,,,,,,,,,,,,,,,0.58112413669504
WEEE_generatedDedicated,WEEE_Cat2,shadowComponentWEEE,otherMetalsAndMetalAlloys,0.0960795543407435,0.328337904171804,0.322318933738464,0.424737905655134,0.0032757639994096,0.441521804251794,,0.464065440764044,0.369147658481243,0.265027457420556,0.336468621713753,0.24022005050917,,,0.147689116598716,,0.591091549080917,4.029981760725748
WEEE_generatedDedicated,WEEE_Cat2,shadowComponentWEEE,otherOrUndefinedMaterials,0.598635740098748,,,,,,,,,,,,,,,,,0.598635740098748
WEEE_generatedDedicated,WEEE_Cat2,shadowComponentWEEE,otherOrganics,0.143701813023416,,,,,,,,,,,,,,,,,0.143701813023416
WEEE_generatedDedicated,WEEE_Cat2,shadowComponentWEEE,plasticComposites,0.415771549527284,,,,,,,,,,,,,,,,,0.415771549527284
WEEE_generatedDedicated,WEEE_Cat2,shadowComponentWEEE,plastics,0.479652207694508,,,,,,,,,,,,,,,,,0.479652207694508
WEEE_generatedDedicated,WEEE_Cat2,shadowComponentWEEE,reinforcedPlastics,0.214045447971727,,,,,,,,,,,,,,,,,0.214045447971727
WEEE_generatedDedicated,WEEE_Cat2,shadowComponentWEEE,sand,0.573606056584317,,,,,,,,,,,,0.213464130693485,0.206647084245331,,,0.24604461019831,1.2397618817214429
WEEE_generatedDedicated,WEEE_Cat2,shadowComponentWEEE,steelAndSteelAlloys,0.437749005608528,,,,,,0.305883651854123,,0.114220594600894,,0.52227129555454,0.300029303586862,,,0.103689494840943,,,1.7838433460458898
WEEE_generatedDedicated,WEEE_Cat2,speakerEEE2,AlAndAlAlloys,0.0041799461143339,,0.519730306913936,,,,0.41241424004484,,0.161451450885674,0.513689882632232,0.440040299997036,,,,0.359861399095391,,,2.411367525683443
WEEE_generatedDedicated,WEEE_Cat2,speakerEEE2,CuAndCuAlloys,0.533531077856415,,,,,,,0.058156664431301,,,,,,,,,0.379185751315099,0.9708734936028149
WEEE_generatedDedicated,WEEE_Cat2,speakerEEE2,ferrousMetals,0.468021736293243,,,,,,0.522207955283015,,0.017096736428009,,0.383956920933866,0.0403589073176202,,,0.434016274931018,,,1.8656585311867713
WEEE_generatedDedicated,WEEE_Cat2,speakerEEE2,otherMetalsAndMetalAlloys,0.472695476691315,0.551245932138215,,,,,,0.465646913850734,,,,,,,,,,1.489588322680264
WEEE_generatedDedicated,WEEE_Cat2,speakerEEE2,plastics,0.161366431260288,,,,,,,,,,,,,,,,,0.161366431260288
WEEE_generatedDedicated,WEEE_Cat2,speakerEEE2,undefinedAndMixedMaterials,0.431126244780695,,,,,,,,,,,,,,,,,0.431126244780695
WEEE_generatedDedicated,WEEE_Cat2,transformator,CuAndCuAlloys,0.221821686477538,,,,,,,0.206491911040698,,,,,,,,,0.313488626165838,0.741802223684074
WEEE_generatedDedicated,WEEE_Cat2,transformator,ferrousMetals,0.301684597010575,,,,,,0.331280715391041,,0.261044605818711,,0.245064930901211,0.330353649298384,,,0.360374413157018,,,1.8298029115769399
WEEE_generatedDedicated,WEEE_Cat2,transmission,ferrousMetals,0.519031586990997,,,,,,0.381454541320117,,0.135196556370906,,0.0346291079158214,0.506314637479349,,,0.0924147920926151,,,1.6690412221698057
WEEE_generatedDedicated,WEEE_Cat2,transmission,plastics,0.0240616795178288,,,,,,,,,,,,,,,,,0.0240616795178288
WEEE_generatedDedicated,WEEE_Cat2,transmitter,CuAndCuAlloys,0.319489570064004,,,,,,,0.159211997201151,,,,,,,,,0.35901777946679,0.837719346731945
WEEE_generatedDedicated,WEEE_Cat2,transmitter,ferrousMetals,0.513927295688016,,,,0.303867580295078,,,,0.335515525950365,,0.0669496757559526,,,,0.0538814259176939,,,1.2741415036071053
WEEE_generatedDedicated,WEEE_Cat2,transmitter,plastics,0.163218757260301,,,,,,,,,,,,,,,,,0.163218757260301
WEEE_generatedDedicated,WEEE_Cat2,wheel,ferrousMetals,0.432812558781529,,,,,,0.521526667923516,,0.384433525975513,,0.338417670241683,0.539985457801757,,,0.0215881621416773,,,2.238764042865675
WEEE_generatedDedicated,WEEE_Cat2,wheel,plastics,0.363121274366783,,,,,,,,,,,,,,,,,0.363121274366783
WEEE_generatedDedicated,WEEE_Cat2,wheel,polymerPA6GF30,0.260779341495026,,,,,,,,,,,,,,,,,0.260779341495026
WEEE_generatedDedicated,WEEE_Cat2,wheel,polymerPPTF20,0.30032001416138,,,,,,,,,,,,,,,,,0.30032001416138
WEEE_generatedDedicated,WEEE_Cat2,wheel,polymerPPTF30,0.161985243592893,,,,,,,,,,,,,,,,,0.161985243592893
WEEE_generatedDedicated,WEEE_Cat3,ComponentShadowWEEE,AlAndAlAlloys,0.521684138411718,,0.0763808529269789,,,,0.542196768499819,,0.454425282700951,0.462773583495732,0.545233436082335,,,,0.377630196183825,,,2.980324258301359
WEEE_generatedDedicated,WEEE_Cat3,ComponentShadowWEEE,CuAndCuAlloys,0.402930357868698,,,,,,,0.349148067397967,,,,,,,,,0.553508793239375,1.30558721850604
WEEE_generatedDedicated,WEEE_Cat3,ComponentShadowWEEE,aggregateBinderMixedMaterials,0.37155121272429,,,,,,,,,,,,,,,,,0.37155121272429
WEEE_generatedDedicated,WEEE_Cat3,ComponentShadowWEEE,ferrousMetals,0.0794947936475671,,,,0.57713844871856,,0.2218766032807,,0.119992841629748,,0.420569045295915,0.426449929697178,,,0.300859214164828,,,2.1463808764344963
WEEE_generatedDedicated,WEEE_Cat3,ComponentShadowWEEE,glass,0.18801228517647,,,,,,,,,,,,0.591283699434907,0.196897999105318,,,0.0076383674662288,0.9838323511829239
WEEE_generatedDedicated,WEEE_Cat3,ComponentShadowWEEE,glassAndCeramics,0.377355024603703,,,,,,,,,,,,0.21841946408026,0.528691721664029,,,0.515370083602825,1.639836293950817
WEEE_generatedDedicated,WEEE_Cat3,ComponentShadowWEEE,non-ferrousMetals,0.194773762004475,0.155422189240613,0.372664180425837,,0.3343161648257,0.0904246746934742,0.520133180712199,0.0838422968789481,0.456636797481881,0.0161139685984572,0.197654892062455,0.0070115026566397,0.363452981584612,,0.203041575039149,0.394376778640759,0.0372947692424706,3.42715971408767
WEEE_generatedDedicated,WEEE_Cat3,ComponentShadowWEEE,otherMetalsAndMetalAlloys,0.288801412832565,0.519798647825748,,,,,,0.44568077957235,,,,,,,,,,1.254280840230663
WEEE_generatedDedicated,WEEE_Cat3,ComponentShadowWEEE,otherMinerals,0.130936370816259,,,,,,,,,,,,0.0273283264532087,0.0491985408211632,,,0.416637488370228,0.6241007264608589
WEEE_generatedDedicated,WEEE_Cat3,ComponentShadowWEEE,otherOrUndefinedMaterials,0.123576018811486,,,,,,,,,,,,,,,,,0.123576018811486
WEEE_generatedDedicated,WEEE_Cat3,ComponentShadowWEEE,otherOrganics,0.0293455484391737,,,,,,,,,,,,,,,,,0.0293455484391737
WEEE_generatedDedicated,WEEE_Cat3,ComponentShadowWEEE,plastics,0.509439261553941,,,,,,,,,,,,,,,,,0.509439261553941
WEEE_generatedDedicated,WEEE_Cat3,ComponentShadowWEEE,undefinedAndMixedMaterials,0.274147966299202,,,,,,,,,,,,,,,,,0.274147966299202
WEEE_generatedDedicated,WEEE_Cat3,ComponentShadowWEEE,wood,0.105652798773211,,,,,,,,,,,,,,,,,0.105652798773211
WEEE_generatedDedicated,WEEE_Cat3,LidarSensor (&lt;15cm),AlAndAlAlloys,0.0408780445122381,,0.274942799557236,,,,0.427213920876998,,0.0488106317158965,0.506237336774367,0.399090954938961,,,,0.150392318150564,,,1.8475660065262605
WEEE_generatedDedicated,WEEE_Cat3,LidarSensor (&lt;15cm),CuAndCuAlloys,0.278290903433263,,,,,,,0.139960726580873,,,,,,,,,0.417333413418761,0.8355850434328971
WEEE_generatedDedicated,WEEE_Cat3,LidarSensor (&lt;15cm),ferrousMetals,0.389793606316595,,,,0.345142710557411,,0.505811330160562,,0.322702003803057,,0.167411446833737,0.162769996060009,,,0.56237489473709,,,2.456005988468461
WEEE_generatedDedicated,WEEE_Cat3,LidarSensor (&lt;15cm),glass,0.301812871523318,,,,,,,,,,,,0.115809303074796,0.0228843230679148,,,0.405738626390684,0.8462451240567128
WEEE_generatedDedicated,WEEE_Cat3,LidarSensor (&lt;15cm),plastics,0.0843973959644496,,,,,,,,,,,,,,,,,0.0843973959644496
WEEE_generatedDedicated,WEEE_Cat3,MagnetSensor,CuAndCuAlloys,0.0705778598313812,,,,,,,0.426676370190061,,,,,,,,,0.140196661814485,0.6374508918359272
WEEE_generatedDedicated,WEEE_Cat3,MagnetSensor,ferrousMetals,0.413810360371365,,,,0.173114529583539,,,,0.551746364042171,,0.562488526535461,,,,0.055236771771033,,,1.756396552303569
WEEE_generatedDedicated,WEEE_Cat3,MagnetSensor,plastics,0.473677027407079,,,,,,,,,,,,,,,,,0.473677027407079
WEEE_generatedDedicated,WEEE_Cat3,PCBWEEECat,otherOrUndefinedMaterials,0.162675871763097,,,,,,,,,,,,,,,,,0.162675871763097
WEEE_generatedDedicated,WEEE_Cat3,PCBunspecified,ferrousMetals,0.476854186197378,,,,,,0.542977802845161,,0.170150522889247,,0.378658076294283,0.592526341366813,,,0.41394913576931,,,2.5751160653621916
WEEE_generatedDedicated,WEEE_Cat3,PVBacksheet,plasticComposites,0.0114846599572816,,,,,,,,,,,,,,,,,0.0114846599572816
WEEE_generatedDedicated,WEEE_Cat3,PVBacksheet,plastics,0.303342068776738,,,,,,,,,,,,,,,,,0.303342068776738
WEEE_generatedDedicated,WEEE_Cat3,PVEncapsulationEVA,plastics,0.377262529585318,,,,,,,,,,,,,,,,,0.377262529585318
WEEE_generatedDedicated,WEEE_Cat3,PVFrameAl,CuAndCuAlloys,0.218331914894659,,0.398960031011486,,,,0.452811246211178,,0.590653203492974,0.265537235807553,0.211464417483374,,,,0.258587036503816,,,2.39634508540504
WEEE_generatedDedicated,WEEE_Cat3,PVSolarGlass,glass,0.520140503473401,,,,,,,,,,,,0.550875617049021,0.145608427484644,,,0.147967661948031,1.364592209955097
WEEE_generatedDedicated,WEEE_Cat3,PVcellSi,otherOrUndefinedMaterials,0.411466712879372,,,,,,,,,,,,,,,,,0.411466712879372
WEEE_generatedDedicated,WEEE_Cat3,WEEEEvaporator,CuAndCuAlloys,0.276517447395728,,,,,,,0.045755566246774,,,,,,,,,0.428331075872559,0.750604089515061
WEEE_generatedDedicated,WEEE_Cat3,WEEEEvaporator,steelAndSteelAlloys,0.34322752821426,,,,,,0.0694852666005731,,0.309207561716704,,0.156210295009678,0.130599619508948,,,0.0065810807954185,,,1.0153113518455816
WEEE_generatedDedicated,WEEE_Cat3,brush,AlAndAlAlloys,0.383019704870415,,0.275930792338778,,,,0.139502065971499,,0.147750605697353,0.094323546948536,0.302659951153955,,,,0.262932596226216,,,1.6061192632067518
WEEE_generatedDedicated,WEEE_Cat3,brush,ferrousMetals,0.38380619801436,,,,0.3532656673523,,,,0.366308453982216,,0.222128293448376,,,,0.0240358102450889,,,1.349544423042341
WEEE_generatedDedicated,WEEE_Cat3,brush,plastics,0.376998589690912,,,,,,,,,,,,,,,,,0.376998589690912
WEEE_generatedDedicated,WEEE_Cat3,cableUnspecified,AlAndAlAlloys,0.271131361888423,,0.134289566998874,,,,0.101374194735923,,0.546599544136273,0.576850681761135,0.12817174400789,,,,0.258062311521644,,,2.0164794050501618
WEEE_generatedDedicated,WEEE_Cat3,cableUnspecified,CuAndCuAlloys,0.222548849766643,,,,,,,0.518868015405182,,,,,,,,,0.387435272807611,1.128852137979436
WEEE_generatedDedicated,WEEE_Cat3,cableUnspecified,ferrousMetals,0.189826504452688,,,,,,0.592451945727138,,0.280389236473423,,0.552345510433658,0.592616973258599,,,0.351293064816559,,,2.558923235162065
WEEE_generatedDedicated,WEEE_Cat3,cableUnspecified,plastics,0.392344134754709,,,,,,,,,,,,,,,,,0.392344134754709
WEEE_generatedDedicated,WEEE_Cat3,cableWPlug,plastics,0.439936291825262,,,,,,,,,,,,,,,,,0.439936291825262
WEEE_generatedDedicated,WEEE_Cat3,cableWithConnector,CuAndCuAlloys,0.300990081277984,,,,,,,0.570162059389398,,,,,,,,,0.513347222334365,1.384499363001747
WEEE_generatedDedicated,WEEE_Cat3,cables,otherOrUndefinedMaterials,0.396306162606913,,,,,,,,,,,,,,,,,0.396306162606913
