,product,component,material,element,process,WEEE_generatedComplementaryExported,WEEE_2RM_thermal2Smelter_other,WEEE_mechRec2_chem,WEEE_generatedComplementaryUndocumented,WEEE_2RM_mechRec1Smelter_other,WEEE_generatedComplementaryMSW,WEEE_wasteBinLandfill,WEEE_2RM_mechRec2Smelter_other,WEEE_wasteBinIncineration,WEEE_thermal_chem,WEEE_2RM_chem2Smelter_other,WEEE_generatedComplementaryMetalScrap,WEEE_collected,WEEE_generatedDedicated,WEEE_mechRec2_thermal,WEEE_mechRec1_mechRec2,WEEE_chem_thermal,WEEE_categ_mechRec2,WEEE_categ_mechRec1,mass_balance
8418,WEEE_Cat1,displayLCD,undefinedAndMixedMaterials,,WEEE_generated,-472.66504405155155,,,-2895.073394815753,,-3249.572177854417,0.0,,0.0,,,-1240.7457406353226,-3308.655308360861,5908.313050644394,,,,0.0,0.0,-5258.398615073511
8419,WEEE_Cat1,displayLCD,undefinedAndMixedMaterials,Ag,WEEE_generated,-472.66504405155155,,,-2895.073394815753,,-3249.572177854417,0.0,,0.0,,,-1240.7457406353226,-3308.655308360861,5908.313050644394,,,,0.0,0.0,-5258.398615073511
8420,WEEE_Cat1,displayLCDunder100cm2,,,WEEE_generated,-2028.18238237223,,,-12422.617092029908,,-13943.753878809082,0.0,,0.0,,,-5323.978753727104,-14197.276676605612,25352.279779652876,,,,0.0,0.0,-22563.52900389106
8421,WEEE_Cat1,displayOther,,,WEEE_generated,-623.3752744272563,,,-3818.1735558669448,,-4285.705011687387,0.0,,0.0,,,-1636.3600953715477,-4363.626920990794,7792.190930340704,,,,0.0,0.0,-6935.049928003226
8422,WEEE_Cat1,displayOther,AlAndAlAlloys,,WEEE_generated,-94.3489472631213,,,-577.8873019866179,,-648.649012433959,0.0,0.0,0.0,,,-247.6659865656934,-660.4426308418491,1179.3618407890162,,,,0.0,0.0,-1049.6320383022244
8423,WEEE_Cat1,displayOther,AlAndAlAlloys,Ag,WEEE_generated,-0.7657189547486675,,,-4.690028597835588,,-5.264317813897089,0.0,0.0,0.0,,,-2.0100122562152523,-5.360032683240673,9.571486934358344,,,,0.0,0.0,-8.518623371578926
8424,WEEE_Cat1,displayOther,AlAndAlAlloys,As,WEEE_generated,-3.8594104448388453,,,-23.638888974637926,,-26.533446808267062,0.0,0.0,0.0,,,-10.130952417701968,-27.01587311387192,48.242630560485566,,,,0.0,0.0,-42.935941198832154
8425,WEEE_Cat1,displayOther,AlAndAlAlloys,Cu,WEEE_generated,-11.421745912659189,,,-69.95819371503754,,-78.52450314953194,0.0,0.0,0.0,,,-29.98208302073037,-79.95222138861433,142.77182390823987,,,,0.0,0.0,-127.0669232783335
8426,WEEE_Cat1,displayOther,AlAndAlAlloys,Ga,WEEE_generated,-35.37754937983472,,,-216.68748995148763,,-243.2206519863637,0.0,0.0,0.0,,,-92.86606712206613,-247.64284565884304,442.219367247934,,,,0.0,0.0,-393.5752368506612
8427,WEEE_Cat1,displayOther,AlAndAlAlloys,Mn,WEEE_generated,-13.856957938679411,,,-84.87386737441139,,-95.26658582842096,0.0,0.0,0.0,,,-36.37451458903345,-96.99870557075589,173.21197423349264,,,,0.0,0.0,-154.15865706780846
8428,WEEE_Cat1,displayOther,AlAndAlAlloys,Mo,WEEE_generated,-27.777216711218912,,,-170.13545235621584,,-190.96836488963004,0.0,0.0,0.0,,,-72.91519386694964,-194.4405169785324,347.2152088902364,,,,0.0,0.0,-309.0215359123104
8429,WEEE_Cat1,displayOther,AlAndAlAlloys,Sm,WEEE_generated,-1.2903479211415518,,,-7.903381016992005,,-8.87114195784817,0.0,0.0,0.0,,,-3.3871632929965734,-9.032435447990864,16.129349014269398,,,,0.0,0.0,-14.355120622699765
8430,WEEE_Cat1,displayOther,CuAndCuAlloys,,WEEE_generated,-137.2480509146554,,,-840.6443118522643,,-943.5803500382559,0.0,,0.0,,,-360.2761336509704,-960.7363564025878,1715.6006364331924,,,,0.0,0.0,-1526.8845664255414
8431,WEEE_Cat1,displayOther,CuAndCuAlloys,Ag,WEEE_generated,-19.594638527799372,,,-120.01716098277116,,-134.7131398786207,0.0,,0.0,,,-51.43592613547335,-137.16246969459561,244.93298159749216,,,,0.0,0.0,-217.99035362176804
8432,WEEE_Cat1,displayOther,CuAndCuAlloys,Dy,WEEE_generated,-68.8566111252664,,,-421.74674314225666,,-473.38920148620656,0.0,,0.0,,,-180.7486042038243,-481.99627787686484,860.70763906583,,,,0.0,0.0,-766.0297987685888
8433,WEEE_Cat1,displayOther,CuAndCuAlloys,Zr,WEEE_generated,-48.79680126158962,,,-298.8804077272364,,-335.47800867342863,0.0,,0.0,,,-128.09160331167274,-341.57760883112735,609.9600157698702,,,,0.0,0.0,-542.8644140351846
8434,WEEE_Cat1,displayOther,ferrousMetals,,WEEE_generated,-14.829267670485297,,,-90.82926448172243,,-101.95121523458643,0.0,,0.0,,,-38.926827635023905,-103.80487369339708,185.3658458810662,,,,0.0,0.0,-164.97560283414896
8435,WEEE_Cat1,displayOther,ferrousMetals,Ag,WEEE_generated,-2.475606992508787,,,-15.163092829116321,,-17.019798073497913,0.0,,0.0,,,-6.498468355335566,-17.32924894756151,30.94508740635984,,,,0.0,0.0,-27.54112779166026
8436,WEEE_Cat1,displayOther,ferrousMetals,Cu,WEEE_generated,-0.5510643619087121,,,-3.3752692166908616,,-3.788567488122396,0.0,,0.0,,,-1.4465439500103692,-3.8574505333609848,6.888304523858901,,,,0.0,0.0,-6.130591026234423
8437,WEEE_Cat1,displayOther,ferrousMetals,Ga,WEEE_generated,-0.8909789989959264,,,-5.457246368850049,,-6.125480618096994,0.0,,0.0,,,-2.3388198723643066,-6.236852992971485,11.13723748744908,,,,0.0,0.0,-9.912141363829681
8438,WEEE_Cat1,displayOther,ferrousMetals,Mo,WEEE_generated,-1.1679076748011468,,,-7.153434508157024,,-8.029365264257885,0.0,,0.0,,,-3.0657576463530103,-8.175353723608028,14.598845935014335,,,,0.0,0.0,-12.992972882162759
8439,WEEE_Cat1,displayOther,ferrousMetals,O,WEEE_generated,-0.38443267355734856,,,-2.3546501255387597,,-2.6429746307067714,0.0,,0.0,,,-1.00913576808804,-2.69102871490144,4.805408419466857,,,,0.0,0.0,-4.276813493325503
8440,WEEE_Cat1,displayOther,ferrousMetals,Sm,WEEE_generated,-9.359276968713376,,,-57.325571433369426,,-64.34502915990447,0.0,,0.0,,,-24.56810204287261,-65.51493878099365,116.9909621089172,,,,0.0,0.0,-104.12195627693633
8441,WEEE_Cat1,displayOther,glass,,WEEE_generated,-144.00916814920632,,,-882.0561549138887,,-990.0630310257935,0.0,,0.0,,,-378.02406639166657,-1008.0641770444444,1800.114601865079,,,,0.0,0.0,-1602.1019956599205
8442,WEEE_Cat1,displayOther,glass,Ag,WEEE_generated,-14.91513690694274,,,-91.35521355502428,,-102.54156623523134,0.0,,0.0,,,-39.152234380724686,-104.40595834859919,186.43921133678424,,,,0.0,0.0,-165.93089808973798
8443,WEEE_Cat1,displayOther,glass,Pd,WEEE_generated,-3.2955776554257854,,,-20.185413139482932,,-22.657096381052277,0.0,,0.0,,,-8.650891345492687,-23.0690435879805,41.194720692822315,,,,0.0,0.0,-36.66330141661187
8444,WEEE_Cat1,displayOther,glass,Sc,WEEE_generated,-6.4708646317257275,,,-39.634045869320076,,-44.48719434311438,0.0,,0.0,,,-16.986019658280032,-45.296052422080095,80.88580789657159,,,,0.0,0.0,-71.98836902794872
8445,WEEE_Cat1,displayOther,glass,Zr,WEEE_generated,-119.32758895511208,,,-730.8814823500614,,-820.3771740663956,0.0,,0.0,,,-313.2349210071692,-835.2931226857846,1491.594861938901,,,,0.0,0.0,-1327.5194271256219
8446,WEEE_Cat1,displayOther,otherMetalsAndMetalAlloys,,WEEE_generated,-68.50345981015397,,,-419.58369133719305,,-470.9612861948086,0.0,,0.0,,,-179.82158200165418,-479.52421867107785,856.2932476269247,,,,0.0,0.0,-762.100990387963
8447,WEEE_Cat1,displayOther,otherMetalsAndMetalAlloys,Ag,WEEE_generated,-12.621464975465882,,,-77.30647297472852,,-86.77257170632794,0.0,,0.0,,,-33.131345560597936,-88.35025482826117,157.7683121933235,,,,0.0,0.0,-140.41379785205794
8448,WEEE_Cat1,displayOther,otherMetalsAndMetalAlloys,Al,WEEE_generated,-20.042383366233302,,,-122.75959811817896,,-137.79138564285395,0.0,,0.0,,,-52.61125633636241,-140.2966835636331,250.52979207791626,,,,0.0,0.0,-222.97151494934548
8449,WEEE_Cat1,displayOther,otherMetalsAndMetalAlloys,Dy,WEEE_generated,-35.83961146845479,,,-219.51762024428558,,-246.3973288456267,0.0,,0.0,,,-94.07898010469383,-250.87728027918357,447.9951433556849,,,,0.0,0.0,-398.71567758655954
8450,WEEE_Cat1,displayOther,plastics,,WEEE_generated,-45.26516651424651,,,-277.24914489975987,,-311.1980197854448,0.0,,0.0,,,-118.82106209989709,-316.8561655997256,565.8145814280814,,,,0.0,0.0,-503.5749774709925
8451,WEEE_Cat1,displayOther,plastics,Ag,WEEE_generated,-45.26516651424651,,,-277.24914489975987,,-311.1980197854448,0.0,,0.0,,,-118.82106209989709,-316.8561655997256,565.8145814280814,,,,0.0,0.0,-503.5749774709925
8452,WEEE_Cat1,displayOther,undefinedAndMixedMaterials,,WEEE_generated,-119.17121410538734,,,-729.9236863954974,,-819.302096974538,0.0,,0.0,,,-312.82443702664176,-834.1984987377115,1489.6401763173417,,,,0.0,0.0,-1325.7797569224344
8453,WEEE_Cat1,displayOther,undefinedAndMixedMaterials,Ag,WEEE_generated,-119.17121410538734,,,-729.9236863954974,,-819.302096974538,0.0,,0.0,,,-312.82443702664176,-834.1984987377115,1489.6401763173417,,,,0.0,0.0,-1325.7797569224344
8454,WEEE_Cat1,displayPlasma,,,WEEE_generated,-1086.9801560701521,,,-6657.753455929681,,-7472.988572982295,0.0,,0.0,,,-2853.3229096841487,-7608.8610924910645,13587.2519508769,,,,0.0,0.0,-12092.654236280443
8455,WEEE_Cat1,driveCDDExt,,,WEEE_generated,-70.2645868593877,,,-430.3705945137497,,-483.06903465829055,0.0,,0.0,,,-184.44454050589272,-491.852108015714,878.3073357423464,,,,0.0,0.0,-781.6935288106883
8456,WEEE_Cat1,driveCDDInt,,,WEEE_generated,-2306.8229399200723,,,-14129.290507010443,0.0,-15859.407711950498,0.0,,0.0,,,-6055.410217290189,-16147.760579440508,28835.286749000905,,0.0,,0.0,0.0,-25663.405206610805
8457,WEEE_Cat1,driveCDDInt,AlAndAlAlloys,,WEEE_generated,-105.74152779850843,,,-647.6668577658642,0.0,-726.9730036147455,0.0,0.0,0.0,,,-277.57151047108465,-740.1906945895591,1321.7690974813554,,0.0,,0.0,0.0,-1176.3744967584066
8458,WEEE_Cat1,driveCDDInt,AlAndAlAlloys,Ag,WEEE_generated,-7.086656077166176,,,-43.405768472642826,0.0,-48.72076053051747,0.0,0.0,0.0,,,-18.602472202561213,-49.60659254016324,88.5832009645772,,0.0,,0.0,0.0,-78.83904885847372
8459,WEEE_Cat1,driveCDDInt,AlAndAlAlloys,As,WEEE_generated,-43.37992311906033,,,-265.7020291042445,0.0,-298.2369714435398,0.0,0.0,0.0,,,-113.87229818753336,-303.65946183342237,542.2490389882541,,0.0,,0.0,0.0,-482.6016446995462
8460,WEEE_Cat1,driveCDDInt,AlAndAlAlloys,Cu,WEEE_generated,-12.071335961854777,,,-73.93693276636051,0.0,-82.9904347377516,0.0,0.0,0.0,,,-31.68725689986879,-84.49935173298344,150.8916995231847,,0.0,,0.0,0.0,-134.2936125756344
8461,WEEE_Cat1,driveCDDInt,AlAndAlAlloys,Ga,WEEE_generated,-0.029895421387881847,,,-0.1831094560007763,0.0,-0.20553102204168772,0.0,0.0,0.0,,,-0.07847548114318985,-0.20926794971517296,0.3736927673485231,,0.0,,0.0,0.0,-0.3325865629401856
8462,WEEE_Cat1,driveCDDInt,AlAndAlAlloys,Mn,WEEE_generated,-18.419810930834764,,,-112.82134195136292,0.0,-126.636200149489,0.0,0.0,0.0,,,-48.35200369344125,-128.93867651584335,230.24763663543453,,0.0,,0.0,0.0,-204.92039660553672
8463,WEEE_Cat1,driveCDDInt,AlAndAlAlloys,Mo,WEEE_generated,-3.738043726466055,,,-22.895517824604585,0.0,-25.69905061945413,0.0,0.0,0.0,,,-9.812364781973393,-26.166306085262388,46.725546580825686,,0.0,,0.0,0.0,-41.58573645693487
8464,WEEE_Cat1,driveCDDInt,AlAndAlAlloys,Sm,WEEE_generated,-21.015862561738462,,,-128.7221581906481,0.0,-144.48405511195196,0.0,0.0,0.0,,,-55.16663922456346,-147.11103793216927,262.6982820217308,,0.0,,0.0,0.0,-233.80147099934044
8465,WEEE_Cat1,driveCDDInt,CuAndCuAlloys,,WEEE_generated,-313.43455479532884,,,-1919.7866481213891,0.0,-2154.862564217886,0.0,0.0,0.0,,,-822.7657063377382,-2194.041883567302,3917.9319349416105,,0.0,,0.0,0.0,-3486.959422098034
8466,WEEE_Cat1,driveCDDInt,CuAndCuAlloys,Ag,WEEE_generated,-61.399932596906204,,,-376.0745871560505,0.0,-422.1245366037302,0.0,0.0,0.0,,,-161.17482306687876,-429.79952817834345,767.4991574613275,,0.0,,0.0,0.0,-683.0742501405815
8467,WEEE_Cat1,driveCDDInt,CuAndCuAlloys,Dy,WEEE_generated,-44.275535727072594,,,-271.18765632831963,0.0,-304.3943081236241,0.0,0.0,0.0,,,-116.22328128356556,-309.9287500895082,553.4441965884074,,0.0,,0.0,0.0,-492.56533496368263
8468,WEEE_Cat1,driveCDDInt,CuAndCuAlloys,Zr,WEEE_generated,-207.75908647135006,,,-1272.524404637019,0.0,-1428.3437194905318,0.0,0.0,0.0,,,-545.3676019872938,-1454.3136052994505,2596.9885808918757,,0.0,,0.0,0.0,-2311.319836993769
8469,WEEE_Cat1,driveCDDInt,ferrousMetals,,WEEE_generated,-357.0079396463853,,,-2186.67363033411,0.0,-2454.429585068899,0.0,0.0,0.0,,,-937.1458415717614,-2499.055577524697,4462.599245579816,,0.0,,0.0,0.0,-3971.7133285660366
8470,WEEE_Cat1,driveCDDInt,ferrousMetals,Ag,WEEE_generated,-59.25552213713467,,,-362.9400730899498,0.0,-407.38171469280087,0.0,0.0,0.0,,,-155.5457456099785,-414.78865495994273,740.6940267141833,,0.0,,0.0,0.0,-659.2176837756233
8471,WEEE_Cat1,driveCDDInt,ferrousMetals,Cu,WEEE_generated,-22.377424205341757,,,-137.06172325771826,0.0,-153.8447914117246,0.0,0.0,0.0,,,-58.74073853902211,-156.64196943739233,279.717802566772,,0.0,,0.0,0.0,-248.94884428442708
8472,WEEE_Cat1,driveCDDInt,ferrousMetals,Ga,WEEE_generated,-35.350412131243566,,,-216.52127430386685,0.0,-243.03408340229953,0.0,0.0,0.0,,,-92.79483184451436,-247.452884918705,441.88015164054457,,0.0,,0.0,0.0,-393.27333496008475
8473,WEEE_Cat1,driveCDDInt,ferrousMetals,Mo,WEEE_generated,-121.45133899188833,,,-743.889451325316,0.0,-834.9779555692323,0.0,0.0,0.0,,,-318.80976485370684,-850.1593729432184,1518.1417373986042,,0.0,,0.0,0.0,-1351.1461462847578
8474,WEEE_Cat1,driveCDDInt,ferrousMetals,O,WEEE_generated,-18.439484397484936,,,-112.94184193459522,0.0,-126.77145523270893,0.0,0.0,0.0,,,-48.403646543397954,-129.07639078239455,230.49355496856168,,0.0,,0.0,0.0,-205.1392639220199
8475,WEEE_Cat1,driveCDDInt,ferrousMetals,Sm,WEEE_generated,-100.13375778329173,,,-613.3192664226618,0.0,-688.4195847601306,0.0,0.0,0.0,,,-262.85111418114076,-700.9363044830421,1251.6719722911466,,0.0,,0.0,0.0,-1113.9880553391204
8476,WEEE_Cat1,driveCDDInt,otherMetalsAndMetalAlloys,,WEEE_generated,-542.8785034343066,,,-3325.1308335351277,0.0,-3732.2897111108578,0.0,0.0,0.0,,,-1425.0560715150546,-3800.1495240401464,6785.981292928832,,0.0,,0.0,0.0,-6039.523350706661
8477,WEEE_Cat1,driveCDDInt,otherMetalsAndMetalAlloys,Ag,WEEE_generated,-106.84825569504159,,,-654.4455661321297,0.0,-734.581757903411,0.0,0.0,0.0,,,-280.47667119948414,-747.9377898652912,1335.6031961880199,,0.0,,0.0,0.0,-1188.6868446073377
8478,WEEE_Cat1,driveCDDInt,otherMetalsAndMetalAlloys,Al,WEEE_generated,-378.11167302089575,,,-2315.9339972529865,0.0,-2599.5177520186585,0.0,0.0,0.0,,,-992.5431416798514,-2646.7817111462705,4726.395912761197,,0.0,,0.0,0.0,-4206.492362357466
8479,WEEE_Cat1,driveCDDInt,otherMetalsAndMetalAlloys,Dy,WEEE_generated,-57.91857471836922,,,-354.75127015001146,0.0,-398.1902011887884,0.0,0.0,0.0,,,-152.03625863571918,-405.43002302858457,723.9821839796152,,0.0,,0.0,0.0,-644.3441437418576
8480,WEEE_Cat1,driveCDDInt,plastics,,WEEE_generated,-7.053505426903666,,,-43.20272073978495,0.0,-48.4928498099627,0.0,0.0,0.0,,,-18.51545174562212,-49.37453798832566,88.16881783629582,,0.0,,0.0,0.0,-78.47024787430328
8481,WEEE_Cat1,driveCDDInt,plastics,Ag,WEEE_generated,-7.053505426903666,,,-43.20272073978495,0.0,-48.4928498099627,0.0,0.0,0.0,,,-18.51545174562212,-49.37453798832566,88.16881783629582,,0.0,,0.0,0.0,-78.47024787430328
8482,WEEE_Cat1,driveCDDInt,undefinedAndMixedMaterials,,WEEE_generated,-980.7069088186397,,,-6006.829816514168,0.0,-6742.359998128148,0.0,0.0,0.0,,,-2574.355635648929,-6864.948361730478,12258.836360232996,,0.0,,0.0,0.0,-10910.364360607366
8483,WEEE_Cat1,driveCDDInt,undefinedAndMixedMaterials,Ag,WEEE_generated,-980.7069088186397,,,-6006.829816514168,0.0,-6742.359998128148,0.0,0.0,0.0,,,-2574.355635648929,-6864.948361730478,12258.836360232996,,0.0,,0.0,0.0,-10910.364360607366
8484,WEEE_Cat1,driveFDD,,,WEEE_generated,-2808.031883447745,,,-17199.195286117436,,-19305.219198703246,0.0,,0.0,,,-7371.0836940503295,-19656.223184134215,35100.39854309681,,,,0.0,0.0,-31239.35470335616
8485,WEEE_Cat1,driveFDD,AlAndAlAlloys,,WEEE_generated,-878.3792483479363,,,-5380.07289613111,,-6038.857332392062,0.0,0.0,0.0,,,-2305.7455269133325,-6148.6547384355545,10979.740604349203,,,,0.0,0.0,-9771.96913787079
8486,WEEE_Cat1,driveFDD,AlAndAlAlloys,Ag,WEEE_generated,-145.46499726017058,,,-890.9731082185448,,-1000.0718561636728,0.0,0.0,0.0,,,-381.84561780794775,-1018.2549808211942,1818.3124657521323,,,,0.0,0.0,-1618.2980945193979
8487,WEEE_Cat1,driveFDD,AlAndAlAlloys,As,WEEE_generated,-351.9312995344808,,,-2155.579209648695,,-2419.5276842995554,0.0,0.0,0.0,,,-923.8196612780121,-2463.519096741366,4399.14124418101,,,,0.0,0.0,-3915.235707321099
8488,WEEE_Cat1,driveFDD,AlAndAlAlloys,Cu,WEEE_generated,-122.05089064755919,,,-747.5617052163001,,-839.0998732019694,0.0,0.0,0.0,,,-320.3835879498429,-854.3562345329144,1525.6361330944899,,,,0.0,0.0,-1357.8161584540962
8489,WEEE_Cat1,driveFDD,AlAndAlAlloys,Ga,WEEE_generated,-60.384116277552984,,,-369.85271220001204,,-415.1407994081768,0.0,0.0,0.0,,,-158.50830522857657,-422.6888139428709,754.8014534694123,,,,0.0,0.0,-671.7732935877771
8490,WEEE_Cat1,driveFDD,AlAndAlAlloys,Mn,WEEE_generated,-1.0076709505327057,,,-6.171984572012823,,-6.927737784912353,0.0,0.0,0.0,,,-2.6451362451483527,-7.053696653728942,12.595886881658823,,,,0.0,0.0,-11.210339324676355
8491,WEEE_Cat1,driveFDD,AlAndAlAlloys,Mo,WEEE_generated,-174.7526282005804,,,-1070.359847728555,,-1201.4243188789903,0.0,0.0,0.0,,,-458.7256490265235,-1223.2683974040629,2184.407852507255,,,,0.0,0.0,-1944.122988731457
8492,WEEE_Cat1,driveFDD,AlAndAlAlloys,Sm,WEEE_generated,-22.78764547705866,,,-139.57432854698428,,-156.6650626547783,0.0,0.0,0.0,,,-59.81756937727898,-159.51351833941064,284.84556846323323,,,,0.0,0.0,-253.5125559322776
8493,WEEE_Cat1,driveFDD,ferrousMetals,,WEEE_generated,-1929.6526350998088,,,-11819.122389986327,,-13266.361866311187,0.0,,0.0,,,-5065.338167136998,-13507.568445698662,24120.65793874761,,,,0.0,0.0,-21467.385565485376
8494,WEEE_Cat1,driveFDD,ferrousMetals,Ag,WEEE_generated,-62.76632597717622,,,-384.44374661020436,,-431.51849109308654,0.0,,0.0,,,-164.76160569008758,-439.36428184023356,784.5790747147028,,,,0.0,0.0,-698.2753764960854
8495,WEEE_Cat1,driveFDD,ferrousMetals,Cu,WEEE_generated,-747.2763098073983,,,-4577.067397570315,,-5137.524629925864,0.0,,0.0,,,-1961.6003132444207,-5230.934168651789,9340.95387259248,,,,0.0,0.0,-8313.448946607308
8496,WEEE_Cat1,driveFDD,ferrousMetals,Ga,WEEE_generated,-500.8629895025743,,,-3067.7858107032675,,-3443.4330528301984,0.0,,0.0,,,-1314.7653474442575,-3506.04092651802,6260.787368782178,,,,0.0,0.0,-5572.100758216139
8497,WEEE_Cat1,driveFDD,ferrousMetals,Mo,WEEE_generated,-238.3372274087408,,,-1459.8155178785373,,-1638.5684384350932,0.0,,0.0,,,-625.6352219479446,-1668.3605918611859,2979.21534260926,,,,0.0,0.0,-2651.501654922242
8498,WEEE_Cat1,driveFDD,ferrousMetals,O,WEEE_generated,-224.4009245981093,,,-1374.4556631634196,,-1542.7563566120016,0.0,,0.0,,,-589.0524270700369,-1570.8064721867652,2805.0115574763663,,,,0.0,0.0,-2496.460286153966
8499,WEEE_Cat1,driveFDD,ferrousMetals,Sm,WEEE_generated,-156.00885780580975,,,-955.5542540605846,,-1072.560897414942,0.0,,0.0,,,-409.5232517402506,-1092.0620046406684,1950.1107225726219,,,,0.0,0.0,-1735.5985430896337
8500,WEEE_Cat1,driveHDD,,,WEEE_generated,-830.9992226315936,,,-5089.8702386185105,,-5713.119655592206,0.0,,0.0,,,-2181.372959407933,-5816.9945584211555,10387.49028289492,,,,0.0,0.0,-9244.86635177648
8501,WEEE_Cat1,driveHDD,AlAndAlAlloys,,WEEE_generated,-34.55098479817264,,,-211.6247818888074,,-237.5380204874369,0.0,0.0,0.0,,,-90.69633509520318,-241.8568935872085,431.887309977158,,,,0.0,0.0,-384.3797058796706
8502,WEEE_Cat1,driveHDD,AlAndAlAlloys,Ag,WEEE_generated,-3.465121179889613,,,-21.223867226823877,,-23.82270811174109,0.0,0.0,0.0,,,-9.095943097210233,-24.255848259227292,43.31401474862016,,,,0.0,0.0,-38.54947312627195
8503,WEEE_Cat1,driveHDD,AlAndAlAlloys,As,WEEE_generated,-5.896823622545131,,,-36.11804468808893,,-40.54066240499778,0.0,0.0,0.0,,,-15.47916200918097,-41.27776535781592,73.71029528181414,,,,0.0,0.0,-65.6021628008146
8504,WEEE_Cat1,driveHDD,AlAndAlAlloys,Cu,WEEE_generated,-2.1385677975622572,,,-13.098727760068826,,-14.70265360824052,0.0,0.0,0.0,,,-5.613740468600925,-14.969974582935803,26.732097469528217,,,,0.0,0.0,-23.79156674788011
8505,WEEE_Cat1,driveHDD,AlAndAlAlloys,Ga,WEEE_generated,-2.4974992546917414,,,-15.297182934986914,,-17.17030737600572,0.0,0.0,0.0,,,-6.555935543565821,-17.48249478284219,31.218740683646764,,,,0.0,0.0,-27.78467920844562
8506,WEEE_Cat1,driveHDD,AlAndAlAlloys,Mn,WEEE_generated,-14.508826999647232,,,-88.86656537283929,,-99.74818562257472,0.0,0.0,0.0,,,-38.085670874073976,-101.56178899753063,181.3603374955904,,,,0.0,0.0,-161.41070037107545
8507,WEEE_Cat1,driveHDD,AlAndAlAlloys,Mo,WEEE_generated,-0.8734086396931486,,,-5.349627918120536,,-6.004684397890397,0.0,0.0,0.0,,,-2.2926976791945153,-6.113860477852041,10.917607996164358,,,,0.0,0.0,-9.71667111658628
8508,WEEE_Cat1,driveHDD,AlAndAlAlloys,Sm,WEEE_generated,-5.170737304143516,,,-31.67076598787903,,-35.54881896598667,0.0,0.0,0.0,,,-13.573185423376728,-36.19516112900461,64.63421630179394,,,,0.0,0.0,-57.52445250859661
8509,WEEE_Cat1,driveHDD,CuAndCuAlloys,,WEEE_generated,-48.123733790384634,,,-294.7578694661059,,-330.85066980889434,0.0,,0.0,,,-126.32480119975965,-336.86613653269245,601.5466723798079,,,,0.0,0.0,-535.376538418029
8510,WEEE_Cat1,driveHDD,CuAndCuAlloys,Ag,WEEE_generated,-16.807563362958167,,,-102.94632559811876,,-115.55199812033739,0.0,,0.0,,,-44.11985382776518,-117.65294354070717,210.09454203697706,,,,0.0,0.0,-186.98414241290962
8511,WEEE_Cat1,driveHDD,CuAndCuAlloys,Dy,WEEE_generated,-17.389112709598066,,,-106.50831534628816,,-119.55014987848672,0.0,,0.0,,,-45.646420862694924,-121.72378896718648,217.36390886997583,,,,0.0,0.0,-193.45387889427852
8512,WEEE_Cat1,driveHDD,CuAndCuAlloys,Zr,WEEE_generated,-13.9270577178284,,,-85.30322852169894,,-95.74852181007026,0.0,,0.0,,,-36.55852650929955,-97.4894040247988,174.088221472855,,,,0.0,0.0,-154.93851711084096
8513,WEEE_Cat1,driveHDD,ferrousMetals,,WEEE_generated,-67.7300901023295,,,-414.84680187676815,,-465.6443694535153,0.0,,0.0,,,-177.79148651861493,-474.1106307163065,846.6261262791187,,,,0.0,0.0,-753.4972523884157
8514,WEEE_Cat1,driveHDD,ferrousMetals,Ag,WEEE_generated,-11.895824199227782,,,-72.86192322027016,,-81.783791369691,0.0,,0.0,,,-31.226538522972927,-83.27076939459448,148.69780249034727,,,,0.0,0.0,-132.3410442164091
8515,WEEE_Cat1,driveHDD,ferrousMetals,Cu,WEEE_generated,-4.963421519569088,,,-30.400956807360657,,-34.12352294703748,0.0,,0.0,,,-13.028981488868853,-34.74395063698361,62.04276899461359,,,,0.0,0.0,-55.2180644052061
8516,WEEE_Cat1,driveHDD,ferrousMetals,Ga,WEEE_generated,-1.3814429925474445,,,-8.461338329353097,,-9.497420573763682,0.0,,0.0,,,-3.6262878554370417,-9.670100947832113,17.268037406843057,,,,0.0,0.0,-15.368553292090322
8517,WEEE_Cat1,driveHDD,ferrousMetals,Mo,WEEE_generated,-9.81221861351172,,,-60.09983900775928,,-67.45900296789307,0.0,,0.0,,,-25.75707386046826,-68.68553029458204,122.65273266889649,,,,0.0,0.0,-109.16093207531787
8518,WEEE_Cat1,driveHDD,ferrousMetals,O,WEEE_generated,-19.015062761601982,,,-116.46725941481212,,-130.72855648601362,0.0,,0.0,,,-49.9145397492052,-133.1054393312139,237.68828452002475,,,,0.0,0.0,-211.54257322282206
8519,WEEE_Cat1,driveHDD,ferrousMetals,Sm,WEEE_generated,-20.662120015871484,,,-126.55548509721282,,-142.05207510911646,0.0,,0.0,,,-54.238065041662644,-144.6348401111004,258.27650019839353,,,,0.0,0.0,-229.8660851765703
8520,WEEE_Cat1,driveHDD,otherMetalsAndMetalAlloys,,WEEE_generated,-450.7318860880803,,,-2760.7328022894917,,-3098.781716855552,0.0,,0.0,,,-1183.1712009812106,-3155.123202616562,5634.1485761010035,,,,0.0,0.0,-5014.392232729893
8521,WEEE_Cat1,driveHDD,otherMetalsAndMetalAlloys,Ag,WEEE_generated,-13.307189724381104,,,-81.50653706183425,,-91.4869293551201,0.0,,0.0,,,-34.931373026500395,-93.15032807066773,166.3398715547638,,,,0.0,0.0,-148.04248568373978
